id,name,change_name_to,region,city,address,latitude,longitude,courseType,holes,hole_count,is_public,membership_type,phone,website,difficulty,price_min,price_max,price_text,price_type,price_source,weekday_price_min,weekday_price_max,weekend_price_min,weekend_price_max,teescanner_used_search_term,teescanner_matched_title,candidate_region,candidate_subregion,teescanner_match_status,teescanner_review_action,teescanner_review_reason,suggested_change_name_to,needs_price_review,seo_aliases,search_keywords,tags,source,updatedAt
gc-f0e079a5a368,크리스탈밸리C.C,,경기,가평군,경기도 가평군 상면 대보간선로 602-111,37.7941321606329,127.387322213717,회원제,18,18,,회원제,02-563-0055,https://kko.to/4TQREpz4mM,,,,,,,,,,,,,,,,,,,false,크리스탈밸리C.C|크리스탈밸리CC|크리스탈밸리GC|크리스탈밸리컨트리클럽|크리스탈밸리골프클럽|크리스탈밸리골프장,크리스탈밸리C.C 크리스탈밸리CC 크리스탈밸리GC 크리스탈밸리컨트리클럽 크리스탈밸리골프클럽 크리스탈밸리골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-068617149ff3,베뉴지CC,,경기,가평군,경기도 가평군 가평읍 용추로 171번길 100,37.8467648847804,127.471699554307,대중제,27,27,,대중제,031-582-5999,http://www.venuegcc.com,9.7,,,,,,,,,,,,,,,,,,false,베뉴지CC|베뉴지GC|베뉴지컨트리클럽|베뉴지골프클럽|베뉴지골프장,베뉴지CC 베뉴지GC 베뉴지컨트리클럽 베뉴지골프클럽 베뉴지골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-1635f231cd12,자유로컨트리클럽,,경기,연천군,경기도 연천군 백학면 노아로297번길 179-55,37.997454081042,126.953553745248,대중제,27,27,,대중제,031-839-1500,http://www.jayurocc.com/,6.6,,,,,,,,,,,,,,,,,,false,자유로컨트리클럽|자유로CC|자유로GC|자유로골프클럽|자유로골프장,자유로컨트리클럽 자유로CC 자유로GC 자유로골프클럽 자유로골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-ba63455c375f,창원컨트리클럽,,경상,창원시,창원시 의창구 대봉로 137,35.2603549181413,128.664104192699,회원제,18,18,,회원제,055-288-4112,http://www.changwoncountryclub.co.kr/,1.7,,,,,,,,,,,,,,,,,,false,창원컨트리클럽|창원CC|창원GC|창원골프클럽|창원골프장,창원컨트리클럽 창원CC 창원GC 창원골프클럽 창원골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-bfc85ba9acd0,용원컨트리클럽,,경상,창원시,창원시 진해구 가주로 133,35.1136520233281,128.825488553508,회원제,27,27,,회원제,055-552-0080,https://www.ywcc.co.kr/,3,190000,215000,티스캐너 예약가 기준 190000~215000원,,,,,,,,,,,,,,,false,용원컨트리클럽|용원CC|용원GC|용원골프클럽|용원골프장,용원컨트리클럽 용원CC 용원GC 용원골프클럽 용원골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-745bb2ca1c75,아라미르골프앤리조트,,경상,창원시,창원시 진해구 수제로 36,35.0885701282544,128.747862908254,대중제,36,36,,대중제,055-548-9999,https://n.news.naver.com/article/009/0005338128,,,,,,,,,,,,,,,,,,,false,아라미르골프앤리조트|아라미르골프앤CC|아라미르골프앤GC|아라미르골프앤컨트리클럽|아라미르골프앤골프클럽|아라미르골프앤골프장,아라미르골프앤리조트 아라미르골프앤CC 아라미르골프앤GC 아라미르골프앤컨트리클럽 아라미르골프앤골프클럽 아라미르골프앤골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-25bf0a715d27,진주컨트리클럽,,경상,진주시,진주시 진성면 진성로 464번길 82,35.1762553567221,128.232929408042,대중제,18,18,,대중제,055-758-0400,http://www.chinjucc.co.kr/,2,150000,175000,티스캐너 예약가 기준 150000~175000원,,,,,,,,,,,,,,,false,진주컨트리클럽|진주CC|진주GC|진주골프클럽|진주골프장,진주컨트리클럽 진주CC 진주GC 진주골프클럽 진주골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-d052d2018eeb,삼삼컨트리클럽,,경상,사천시,사천시 축동면 화당산로 224,35.1106005479291,128.044510021762,대중제,9,9,,대중제,055-958-3333,https://www.samsamcc.co.kr,8.5,,,,,,,,,,,,,,,,,,false,삼삼컨트리클럽|삼삼CC|삼삼GC|삼삼골프클럽|삼삼골프장,삼삼컨트리클럽 삼삼CC 삼삼GC 삼삼골프클럽 삼삼골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-7c631a53804f,김해정산컨트리클럽,,경상,김해시,김해시 주촌면 서부로 1637번길 299-194,35.25562633667,128.80569074338,회원제,27,27,,회원제,055-338-8300,http://www.jeongsancc.co.kr/,9.6,240000,240000,티스캐너 예약가 기준 240000원,,,,,,,,,,,,,,,false,김해정산컨트리클럽|김해정산CC|김해정산GC|김해정산골프클럽|김해정산골프장,김해정산컨트리클럽 김해정산CC 김해정산GC 김해정산골프클럽 김해정산골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-60d067e583df,포웰CC 김해,,경상,김해시,김해시 진례면 고모로 134번길 54-49,35.2321664789129,128.783994267516,회원제,18,18,,회원제,055-340-9000,https://www.4wellcc.com/,8.2,140000,160000,티스캐너 예약가 기준 140000~160000원,,,,,,,,,,,,,,,false,포웰CC 김해|포웰CC 김해CC|포웰CC 김해GC|포웰CC 김해컨트리클럽|포웰CC 김해골프클럽|포웰CC 김해골프장,포웰CC 김해 포웰CC 김해CC 포웰CC 김해GC 포웰CC 김해컨트리클럽 포웰CC 김해골프클럽 포웰CC 김해골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-57ce42c5a27d,리더스컨트리클럽,,경상,밀양시,밀양시 활성로 455,35.4780841739985,128.812951274484,대중제,27,27,,대중제,055-350-3000,https://www.leaderscc.co.kr,6.5,150000,175000,티스캐너 예약가 기준 150000~175000원,,,,,,,,,,,,,,,false,리더스컨트리클럽|리더스CC|리더스GC|리더스골프클럽|리더스골프장,리더스컨트리클럽 리더스CC 리더스GC 리더스골프클럽 리더스골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-db7809fe87b9,밀양컨트리클럽,,경상,밀양시,밀양시 부북면 전사포리 832,35.4600173636596,128.732301414516,대중제,9,9,,대중제,055-350-3300,http://www.miryangcc.co.kr/,2.2,80000,80000,티스캐너 예약가 기준 80000원,,,,,,,,,,,,,,,false,밀양컨트리클럽|밀양CC|밀양GC|밀양골프클럽|밀양골프장,밀양컨트리클럽 밀양CC 밀양GC 밀양골프클럽 밀양골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-a33f55e2efe0,밀양노벨컨트리클럽,,경상,밀양시,밀양시 단장면 단장로 946,35.4778266645103,128.858381493828,대중제,18,18,,대중제,055-359-8500,https://www.miryangnobelcc.co.kr,4,110000,110000,티스캐너 예약가 기준 110000원,,,,,,,,,,,,,,,false,밀양노벨컨트리클럽|밀양노벨CC|밀양노벨GC|밀양노벨골프클럽|밀양노벨골프장,밀양노벨컨트리클럽 밀양노벨CC 밀양노벨GC 밀양노벨골프클럽 밀양노벨골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-2b0f0302ba03,거제드비치골프클럽,,경상,거제시,거제시 장목면 거제북로 1573,35.017577391518,128.677406079506,회원제,18,18,,회원제,055-736-3000,http://www.debeach.co.kr/,7,110000,130000,티스캐너 예약가 기준 110000~130000원,,,,,,,,,,,,,,,false,거제드비치골프클럽|거제드비치CC|거제드비치GC|거제드비치컨트리클럽|거제드비치골프장,거제드비치골프클럽 거제드비치CC 거제드비치GC 거제드비치컨트리클럽 거제드비치골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-cc0251be98e6,거제뷰컨트리클럽,,경상,거제시,거제시 거제면 두동로 259-80,34.8810744173147,128.590614753417,대중제,18,18,,대중제,0507-1447-2232,http://www.geojeview.co.kr/,4.2,95000,129000,티스캐너 예약가 기준 95000~129000원,,,,,,,,,,,,,,,false,거제뷰컨트리클럽|거제뷰CC|거제뷰GC|거제뷰골프클럽|거제뷰골프장,거제뷰컨트리클럽 거제뷰CC 거제뷰GC 거제뷰골프클럽 거제뷰골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-37a17c98d697,통도파인이스트컨트리클럽,,경상,양산시,양산시 하북면 신평남부길 78-130,35.4920173773429,129.094980374055,회원제,36,36,,회원제,055-370-1300,http://www.tongdocc.co.kr/,2.7,,,,,,,,,,,,,,,,,,false,통도파인이스트컨트리클럽|통도파인이스트CC|통도파인이스트GC|통도파인이스트골프클럽|통도파인이스트골프장,통도파인이스트컨트리클럽 통도파인이스트CC 통도파인이스트GC 통도파인이스트골프클럽 통도파인이스트골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-7031ce912de8,동부산컨트리클럽,,경상,양산시,양산시 매곡외산로 282,35.3637094787638,129.18328654139,회원제,27,27,,회원제,055-388-1315,http://www.dongpusancc.co.kr/,6.2,,,,,,,,,,,,,,,,,,false,동부산컨트리클럽|동부산CC|동부산GC|동부산골프클럽|동부산골프장,동부산컨트리클럽 동부산CC 동부산GC 동부산골프클럽 동부산골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-e85969d2e40c,에이원컨트리클럽,,경상,양산시,양산시 덕명로 190,35.3780549857528,129.175806283732,회원제,27,27,,회원제,055-371-3500,http://www.aonecc.co.kr/,4.1,,,,,,,,,,,,,,,,,,false,에이원컨트리클럽|에이원CC|에이원GC|에이원골프클럽|에이원골프장,에이원컨트리클럽 에이원CC 에이원GC 에이원골프클럽 에이원골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-68aed81d1384,양산컨트리클럽,,경상,양산시,양산시 상북면 충렬로 687,35.4023286556628,129.040155963673,대중제,27,27,,대중제,055-379-0000,https://www.yangsancc.co.kr/,8.5,160000,170000,티스캐너 예약가 기준 160000~170000원,,,,,,,,,,,,,,,false,양산컨트리클럽|양산CC|양산GC|양산골프클럽|양산골프장,양산컨트리클럽 양산CC 양산GC 양산골프클럽 양산골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-e33531fed221,다이아몬드컨트리클럽,,경상,양산시,양산시 상북면 공원로 305-391,35.4195722938982,129.029682759684,대중제,18,18,,대중제,055-392-0700,http://www.diamondcc.co.kr/,7.6,152000,180000,티스캐너 예약가 기준 152000~180000원,,,,,,,,,,,,,,,false,다이아몬드컨트리클럽|다이아몬드CC|다이아몬드GC|다이아몬드골프클럽|다이아몬드골프장,다이아몬드컨트리클럽 다이아몬드CC 다이아몬드GC 다이아몬드골프클럽 다이아몬드골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-afaf2442a07f,양산동원로얄CC,,경상,양산시,양산시 어실로 380-45,35.3940115571281,129.021766468623,대중제,18,18,,대중제,055-389-7000,http://www.dongwonroyalcc.co.kr/,4.5,135000,170000,티스캐너 예약가 기준 135000~170000원,,,,,,,,,,,,,,,false,양산동원로얄CC|양산동원로얄GC|양산동원로얄컨트리클럽|양산동원로얄골프클럽|양산동원로얄골프장,양산동원로얄CC 양산동원로얄GC 양산동원로얄컨트리클럽 양산동원로얄골프클럽 양산동원로얄골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-1a979a076b10,의령친환경골프장,,경상,의령군,의령군 의령읍 남강로 417,35.2930800969432,128.28771756206,대중제,9,9,,대중제,055-570-2888,https://의령친환경골프장.kr,,,,,,,,,,,,,,,,,,,false,의령친환경골프장|의령친환경CC|의령친환경GC|의령친환경컨트리클럽|의령친환경골프클럽,의령친환경골프장 의령친환경CC 의령친환경GC 의령친환경컨트리클럽 의령친환경골프클럽,{},public_data,2026-06-18T01:00:04.006Z
gc-f2927c01eff1,의령 리온컨트리클럽,,경상,의령군,경남 의령군 칠곡면 외조리 740,35.34950866638445,128.1903049827595,대중제,27,27,,대중제,055-570-7000,http://www.rieoncc.co.kr,8.3,,,,,,,,,,,,,,,,,,false,의령 리온컨트리클럽|의령 리온CC|의령 리온GC|의령 리온골프클럽|의령 리온골프장,의령 리온컨트리클럽 의령 리온CC 의령 리온GC 의령 리온골프클럽 의령 리온골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-5aff806af4f9,부곡컨트리클럽,,경상,창녕군,창녕군 부곡면 온천로 445,35.4439229118112,128.578067287853,회원제,18,18,,회원제,055-521-0707,http://www.bkcc.co.kr/,4.3,160000,165000,티스캐너 예약가 기준 160000~165000원,,,,,,,,,,,,,,,false,부곡컨트리클럽|부곡CC|부곡GC|부곡골프클럽|부곡골프장,부곡컨트리클럽 부곡CC 부곡GC 부곡골프클럽 부곡골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-5eecfb4b22ad,고성컨트리클럽,,경상,고성군,고성군 고성읍 월평3길 250,34.9477531276383,128.356977851093,대중제,9,9,,대중제,1666-0072,http://www.gosungcc.com/,7.9,,,,,,,,,,,,,,,,,,false,고성컨트리클럽|고성CC|고성GC|고성골프클럽|고성골프장,고성컨트리클럽 고성CC 고성GC 고성골프클럽 고성골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-11e571536868,아난티남해CC,,경상,남해군,남해군 남면 남서대로 1179번길 40-109,34.7777182696291,127.854726446021,대중제,9,9,,대중제,055-860-0555,https://ananti.kr,7.8,,,,,,,,,,,,,,,,,,false,아난티남해CC|아난티남해GC|아난티남해컨트리클럽|아난티남해골프클럽|아난티남해골프장,아난티남해CC 아난티남해GC 아난티남해컨트리클럽 아난티남해골프클럽 아난티남해골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-a2ecc8249f1d,아난티남해GC,,경상,남해군,남해군 남면 남서대로 1179번길 40-109,34.7777182696291,127.854726446021,대중제,9,9,,대중제,055-860-0555,https://ananti.kr,7.8,,,,,,,,,,,,,,,,,,false,아난티남해GC|아난티남해CC|아난티남해컨트리클럽|아난티남해골프클럽|아난티남해골프장,아난티남해GC 아난티남해CC 아난티남해컨트리클럽 아난티남해골프클럽 아난티남해골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-64e6bf7be0a4,경남스카이뷰CC,,경상,함양군,함양군 서상면 소로길 226,35.6878232065779,127.717005915665,대중제,18,18,,대중제,055-960-7000,http://www.skyviewcc.co.kr/,3.9,119000,149000,티스캐너 예약가 기준 119000~149000원,,,,,,,,,,,,,,,false,경남스카이뷰CC|경남스카이뷰GC|경남스카이뷰컨트리클럽|경남스카이뷰골프클럽|경남스카이뷰골프장,경남스카이뷰CC 경남스카이뷰GC 경남스카이뷰컨트리클럽 경남스카이뷰골프클럽 경남스카이뷰골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-993e536ad4ee,클럽디거창,,경상,거창군,거창군 신원면 덕산리 산 13번지,35.6000221504631,127.911259364564,대중제,27,27,,대중제,055-945-2222,https://www.clubd.com/geochang/index.do,,140000,140000,티스캐너 예약가 기준 140000원,,,,,,,,,,,,,,,false,클럽디거창|클럽디거창CC|클럽디거창GC|클럽디거창컨트리클럽|클럽디거창골프클럽|클럽디거창골프장,클럽디거창 클럽디거창CC 클럽디거창GC 클럽디거창컨트리클럽 클럽디거창골프클럽 클럽디거창골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-2a08fd4bdc5e,아델스코트 컨트리클럽,,경상,합천군,합천군 가야면 가조가야로 1916-35,35.7065238255265,128.088529635253,대중제,27,27,,대중제,055-930-7777,https://www.adelscott.co.kr/,4.6,,,,,,,,,,,,,,,,,,false,아델스코트 컨트리클럽|아델스코트CC|아델스코트GC|아델스코트골프클럽|아델스코트골프장,아델스코트 컨트리클럽 아델스코트CC 아델스코트GC 아델스코트골프클럽 아델스코트골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-4b9a9d1f37d8,보문G.C,보문GC,경상,경주시,경상북도 경주시 보문로 182-14,35.8538689764214,129.27685412865,대중제,18,18,,대중제,054-745-1672,https://golf.gtc.co.kr/intro/intro.asp,,,,,,,,,,,,,,,,,,,false,보문GC|보문CC|보문컨트리클럽|보문골프클럽|보문골프장,보문GC 보문CC 보문컨트리클럽 보문골프클럽 보문골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-6ec3dc97bc62,안강레전드G.C,안강레전드GC,경상,경주시,경상북도 경주시 안강읍 낙산길 85,35.995885315847,129.164489915587,대중제,9,9,,대중제,054-760-0707,https://www.legendgolf.co.kr/,,,,,,,,,,,,,,,,,,,false,안강레전드GC|안강레전드CC|안강레전드컨트리클럽|안강레전드골프클럽|안강레전드골프장,안강레전드GC 안강레전드CC 안강레전드컨트리클럽 안강레전드골프클럽 안강레전드골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-94b561c2c97d,안동레이크골프클럽,,경상,안동시,경상북도 안동시 관광단지로 316,36.5678490361928,128.773669181101,대중제,18,18,,대중제,054-821-9191,http://hugreen.gtc.co.kr/,7.7,130000,140000,티스캐너 예약가 기준 130000~140000원,,,,,,,,,,,,,,,false,안동레이크골프클럽|안동레이크CC|안동레이크GC|안동레이크컨트리클럽|안동레이크골프장,안동레이크골프클럽 안동레이크CC 안동레이크GC 안동레이크컨트리클럽 안동레이크골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-addca096eb8a,인터불고컨트리클럽,,경상,경산시,경상북도 경산시 삼성현로 614-26,35.7987802564923,128.764369025696,회원제,27,27,,회원제,053-819-6100,http://www.haenaedacc.co.kr,6.9,150000,160000,티스캐너 예약가 기준 150000~160000원,,,,,,,,,,,,,,,false,인터불고컨트리클럽|인터불고CC|인터불고GC|인터불고골프클럽|인터불고골프장,인터불고컨트리클럽 인터불고CC 인터불고GC 인터불고골프클럽 인터불고골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-96fce8122d04,펜타뷰골프클럽,,경상,청도군,경상북도 청도군 금천면 금천로 709,35.7421292040348,128.861732818863,대중제,9,9,,대중제,1644-8053,http://www.pentaview.co.kr/,3,95000,95000,티스캐너 예약가 기준 95000원,,,,,,,,,,,,,,,false,펜타뷰골프클럽|펜타뷰CC|펜타뷰GC|펜타뷰컨트리클럽|펜타뷰골프장,펜타뷰골프클럽 펜타뷰CC 펜타뷰GC 펜타뷰컨트리클럽 펜타뷰골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-8809b27cc2be,마스터피스CC,,경상,고령군,경상북도 고령군 쌍림면 산막길 47-80,35.7043767638521,128.216210786482,대중제,18,18,,대중제,054-955-7575,https://www.masterpiecegc.com/,8.5,145000,150000,티스캐너 예약가 기준 145000~150000원,,,,,,,,,,,,,,,false,마스터피스CC|마스터피스GC|마스터피스컨트리클럽|마스터피스골프클럽|마스터피스골프장,마스터피스CC 마스터피스GC 마스터피스컨트리클럽 마스터피스골프클럽 마스터피스골프장,{},public_data,2026-06-18T01:00:04.006Z
