id,name,change_name_to,address,phone,homepage_url,price_text,price_min,price_max,price_type,difficulty,avg_score,source_url,confidence,needs_check,note,teescanner_matched_title,teescanner_matched_region,teescanner_weekday_price_min,teescanner_weekday_price_max,teescanner_weekend_price_min,teescanner_weekend_price_max,teescanner_overall_price_min,teescanner_overall_price_max,teescanner_success_day_count,teescanner_no_price_day_count,teescanner_manual_review_count,teescanner_accept_price_day_count,teescanner_price_scope_summary,teescanner_review_action,teescanner_detail_url,teescanner_last_collected_at,teescanner_source_name
gc-b55900a1fcf9,솔모로골프장,,경기도 여주시 가남읍 솔모로그린길 171,031-884-7000,http://www.solmoro.com/,,,,unknown,5.3,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%86%94%EB%AA%A8%EB%A1%9C%EA%B3%A8%ED%94%84%EC%9E%A5,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-27T01:15:32.468Z,teescanner
gc-c0e3c44b953c,아리지 골프장,,경기도 여주시 가남읍 아리지그린길 68,031-887-5678,http://www.ariji.co.kr/,"참고 요금 평일 110,000원~140,000원 / 주말 120,000원~190,000원",110000,190000,reservation_reference,4.3,91,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EB%A6%AC%EC%A7%80%20%EA%B3%A8%ED%94%84%EC%9E%A5,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음. manual_review 또는 partial_day_slots인 경우 검토 필요.,아리지(P),경기남부 > 여주,110000,140000,120000,190000,110000,190000,2,0,2,0,complete_day_slots | loaded_slots,manual_review,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=154&roundDay=2026-07-05&entry_path=SC,2026-06-27T01:19:42.674Z,teescanner
gc-75ecca302d46,이포골프장,,경기도 여주시 금사면 장흥로 416,031-886-8100,https://www.ipocc.com/,,,,unknown,4.7,91,https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%B4%ED%8F%AC%EA%B3%A8%ED%94%84%EC%9E%A5,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-27T01:23:23.355Z,teescanner
gc-d388a17be449,신라컨트리클럽,,경기도 여주시 북내면 신라그린길 84,031-886-3030,https://www.onetheclub.com,"네이버 예약: 170,000원; 180,000원; 210,000원",170000,210000,reservation_price,7.9,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%8B%A0%EB%9D%BC%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,,여주신라(P),경기남부 > 여주,,,,,,,0,1,1,0,,manual_review,,2026-06-27T01:27:39.832Z,teescanner
gc-c6db7aa6cbe6,해슬리나인브릿지 컨트리클럽,,경기도 여주시 명품1로 76,031-887-9999,http://www.haesley.com/,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%95%B4%EC%8A%AC%EB%A6%AC%EB%82%98%EC%9D%B8%EB%B8%8C%EB%A6%BF%EC%A7%80%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-27T05:33:37.724Z,teescanner
gc-30fa81244c96,세라지오GC,,경기도 여주시 여양로 530,031-887-8700,https://thesiena.co.kr/content/velluto,,,,unknown,6.2,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%B8%EB%9D%BC%EC%A7%80%EC%98%A4GC,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-27T05:37:16.553Z,teescanner
gc-13ed08c1c42b,360도 컨트리클럽,,경기도 여주시 강천면 부평로 609,031-880-3600,http://www.360cc.co.kr/,"참고 요금 평일 120,000원~140,000원 / 주말 160,000원~250,000원",120000,250000,reservation_reference,9.8,96,https://search.naver.com/search.naver?where=nexearch&query=360%EB%8F%84%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음. manual_review 또는 partial_day_slots인 경우 검토 필요.,도(P),경기남부 > 여주,120000,140000,160000,250000,120000,250000,2,0,2,0,complete_day_slots | loaded_slots,manual_review,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=430&roundDay=2026-07-05&entry_path=SC,2026-06-27T05:41:42.837Z,teescanner
gc-417ae947fa4c,여주썬밸리 컨트리클럽,,경기도 여주시 강천면 강문로 872,031-887-5300,https://www.sunvalley.co.kr/yeoju/golf/intro,,,,unknown,8.2,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%97%AC%EC%A3%BC%EC%8D%AC%EB%B0%B8%EB%A6%AC%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-27T05:45:25.675Z,teescanner
gc-bd3f6011928e,페럼클럽,,경기도 여주시 점동면 점동로 181,031-887-7000,http://www.ferrumclub.com/,"네이버 예약: 235,000원; 245,000원; 255,000원; 265,000원; 275,000원",235000,275000,reservation_price,8.8,94,https://search.naver.com/search.naver?where=nexearch&query=%ED%8E%98%EB%9F%BC%ED%81%B4%EB%9F%BD,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-27T05:48:51.322Z,teescanner
gc-41b908991867,ROUTE52CC,루트52CC,경기도 여주시 북내면 중암1길 36,031-882-0052,http://www.route52cc.com,"참고 요금 평일 100,000원~120,000원 / 주말 180,000원~250,000원",100000,250000,reservation_reference,9.2,94,https://search.naver.com/search.naver?where=nexearch&query=ROUTE52CC,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,100000,120000,180000,250000,100000,250000,2,0,0,2,manual_entry,accept_price,,2026-06-29T03:05:11.655Z,teescanner
gc-79abd327c051,티클라우드컨트리클럽,,경기도 동두천시 평화로 3202,031-869-7777,http://www.teecloud.co.kr/,,,,unknown,6.6,92,https://search.naver.com/search.naver?where=nexearch&query=%ED%8B%B0%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,,,,,,,,,,0,1,0,0,,not_on_source,,2026-06-27T05:56:27.497Z,teescanner
gc-14a40331e62c,마이다스밸리 청평 골프클럽,,경기도 가평군 설악면 다락재로 73-111,031-589-9000,http://www.midasgolf.co.kr/,,,,unknown,4.4,91,https://search.naver.com/search.naver?where=nexearch&query=%EB%A7%88%EC%9D%B4%EB%8B%A4%EC%8A%A4%EB%B0%B8%EB%A6%AC%20%EC%B2%AD%ED%8F%89%20%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,,,,,,,,,,0,1,0,0,,not_on_source,,2026-06-27T06:00:09.418Z,teescanner
gc-b4f940680084,프리스틴밸리 골프클럽,,경기도 가평군 설악면 유명로 1243-199,031-589-2000,http://www.pristinevalley.co.kr/,"참고 요금 평일 150,000원~170,000원 / 주말 180,000원~240,000원",150000,240000,reservation_reference,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%94%84%EB%A6%AC%EC%8A%A4%ED%8B%B4%EB%B0%B8%EB%A6%AC%20%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,150000,170000,180000,240000,150000,240000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=29&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.650Z,teescanner
gc-f0e079a5a368,크리스탈밸리C.C,,경기도 가평군 상면 대보간선로 602-111,02-563-0055,https://kko.to/4TQREpz4mM,"참고 요금 평일 230,000원 / 주말 290,000원",230000,290000,reservation_reference,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%81%AC%EB%A6%AC%EC%8A%A4%ED%83%88%EB%B0%B8%EB%A6%ACC.C%20%EA%B7%B8%EB%A6%B0%ED%94%BC,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,230000,230000,290000,290000,230000,290000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=324&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.650Z,teescanner
gc-068617149ff3,베뉴지CC,,경기도 가평군 가평읍 용추로 171번길 100,031-582-5999,http://www.venuegcc.com,"참고 요금 평일 89,000원~129,000원 / 주말 139,000원",89000,139000,reservation_reference,9.7,95,https://search.naver.com/search.naver?where=nexearch&query=%EB%B2%A0%EB%89%B4%EC%A7%80CC,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,89000,129000,139000,139000,89000,139000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=113877&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.650Z,teescanner
gc-1635f231cd12,자유로컨트리클럽,,경기도 연천군 백학면 노아로297번길 179-55,031-839-1500,http://www.jayurocc.com/,"참고 요금 평일 140,000원~170,000원 / 주말 160,000원~180,000원",140000,180000,reservation_reference,6.6,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%9E%90%EC%9C%A0%EB%A1%9C%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,140000,170000,160000,180000,140000,180000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=654&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.650Z,teescanner
gc-ba63455c375f,창원컨트리클럽,,창원시 의창구 대봉로 137,055-288-4112,http://www.changwoncountryclub.co.kr/,,,,unknown,1.7,89,https://search.naver.com/search.naver?where=nexearch&query=%EC%B0%BD%EC%9B%90%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-27T06:22:31.826Z,teescanner
gc-bfc85ba9acd0,용원컨트리클럽,,창원시 진해구 가주로 133,055-552-0080,https://www.ywcc.co.kr/,"참고 요금 평일 120,000원~210,000원 / 주말 110,000원~250,000원",110000,250000,reservation_reference,3,90,https://search.naver.com/search.naver?where=nexearch&query=%EC%9A%A9%EC%9B%90%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,120000,210000,110000,250000,110000,250000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=111&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.650Z,teescanner
gc-745bb2ca1c75,아라미르골프앤리조트,,창원시 진해구 수제로 36,055-548-9999,https://n.news.naver.com/article/009/0005338128,"참고 요금 평일 80,000원~110,000원 / 주말 110,000원~140,000원",80000,140000,reservation_reference,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EB%9D%BC%EB%AF%B8%EB%A5%B4%EA%B3%A8%ED%94%84%EC%95%A4%EB%A6%AC%EC%A1%B0%ED%8A%B8,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,80000,110000,110000,140000,80000,140000,2,0,0,2,manual_entry,accept_price,,2026-06-29T03:05:11.655Z,teescanner
gc-25bf0a715d27,진주컨트리클럽,,진주시 진성면 진성로 464번길 82,055-758-0400,http://www.chinjucc.co.kr/,"네이버 예약: 150,000원; 175,000원",150000,175000,reservation_price,2,89,https://search.naver.com/search.naver?where=nexearch&query=%EC%A7%84%EC%A3%BC%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-27T06:35:43.194Z,teescanner
gc-d052d2018eeb,삼삼컨트리클럽,,사천시 축동면 화당산로 224,055-958-3333,https://www.samsamcc.co.kr,"참고 요금 평일 50,000원~85,000원 / 주말 70,000원~110,000원",50000,110000,reservation_reference,8.5,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%82%BC%EC%82%BC%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,50000,85000,70000,110000,50000,110000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=539&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.650Z,teescanner
gc-7c631a53804f,김해정산컨트리클럽,,김해시 주촌면 서부로 1637번길 299-194,055-338-8300,http://www.jeongsancc.co.kr/,"참고 요금 평일 130,000원~210,000원 / 주말 210,000원~240,000원",130000,240000,reservation_reference,9.6,95,https://search.naver.com/search.naver?where=nexearch&query=%EA%B9%80%ED%95%B4%EC%A0%95%EC%82%B0%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,130000,210000,210000,240000,130000,240000,2,0,0,2,manual_entry,accept_price,,2026-06-29T03:05:11.655Z,teescanner
gc-60d067e583df,포웰CC 김해,,김해시 진례면 고모로 134번길 54-49,055-340-9000,https://www.4wellcc.com/,"참고 요금 평일 90,000원~120,000원 / 주말 150,000원~160,000원",90000,160000,reservation_reference,8.2,93,https://search.naver.com/search.naver?where=nexearch&query=%ED%8F%AC%EC%9B%B0CC%20%EA%B9%80%ED%95%B4,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,90000,120000,150000,160000,90000,160000,2,0,0,2,manual_entry,accept_price,,2026-06-29T03:05:11.655Z,teescanner
gc-57ce42c5a27d,리더스컨트리클럽,,밀양시 활성로 455,055-350-3000,https://www.leaderscc.co.kr,"참고 요금 평일 90,000원~130,000원 / 주말 110,000원~175,000원",90000,175000,reservation_reference,6.5,92,https://search.naver.com/search.naver?where=nexearch&query=%EB%A6%AC%EB%8D%94%EC%8A%A4%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,90000,130000,110000,175000,90000,175000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=234&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.650Z,teescanner
gc-db7809fe87b9,밀양컨트리클럽,,밀양시 부북면 전사포리 832,055-350-3300,http://www.miryangcc.co.kr/,"참고 요금 평일 45,000원 / 주말 80,000원",45000,80000,reservation_reference,2.2,89,https://search.naver.com/search.naver?where=nexearch&query=%EB%B0%80%EC%96%91%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,45000,45000,80000,80000,45000,80000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=113965&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.650Z,teescanner
gc-a33f55e2efe0,밀양노벨컨트리클럽,,밀양시 단장면 단장로 946,055-359-8500,https://www.miryangnobelcc.co.kr,"참고 요금 평일 90,000원~120,000원",90000,120000,reservation_reference,4,91,https://search.naver.com/search.naver?where=nexearch&query=%EB%B0%80%EC%96%91%EB%85%B8%EB%B2%A8%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,90000,120000,,,90000,120000,1,0,0,1,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=113965&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.650Z,teescanner
gc-2b0f0302ba03,거제드비치골프클럽,,거제시 장목면 거제북로 1573,055-736-3000,http://www.debeach.co.kr/,"참고 요금 평일 110,000원~130,000원",110000,130000,reservation_reference,7,93,https://search.naver.com/search.naver?where=nexearch&query=%EA%B1%B0%EC%A0%9C%EB%93%9C%EB%B9%84%EC%B9%98%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,110000,130000,,,110000,130000,1,0,0,1,manual_entry,accept_price,,2026-06-29T03:05:11.655Z,teescanner
gc-cc0251be98e6,거제뷰컨트리클럽,,거제시 거제면 두동로 259-80,0507-1447-2232,http://www.geojeview.co.kr/,"참고 요금 평일 60,000원~105,000원 / 주말 129,000원",60000,129000,reservation_reference,4.2,91,https://search.naver.com/search.naver?where=nexearch&query=%EA%B1%B0%EC%A0%9C%EB%B7%B0%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,60000,105000,129000,129000,60000,129000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=473&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.650Z,teescanner
gc-37a17c98d697,통도파인이스트컨트리클럽,,양산시 하북면 신평남부길 78-130,055-370-1300,http://www.tongdocc.co.kr/,,,,unknown,2.7,90,https://search.naver.com/search.naver?where=nexearch&query=%ED%86%B5%EB%8F%84%ED%8C%8C%EC%9D%B8%EC%9D%B4%EC%8A%A4%ED%8A%B8%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,,,,,,,,,,0,1,0,0,,not_on_source,,2026-06-27T07:16:40.912Z,teescanner
gc-7031ce912de8,동부산컨트리클럽,,양산시 매곡외산로 282,055-388-1315,http://www.dongpusancc.co.kr/,,,,unknown,6.2,92,https://search.naver.com/search.naver?where=nexearch&query=%EB%8F%99%EB%B6%80%EC%82%B0%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,,,,,,,,,,0,1,0,0,,not_on_source,,2026-06-27T07:20:39.119Z,teescanner
gc-e85969d2e40c,에이원컨트리클럽,,양산시 덕명로 190,055-371-3500,http://www.aonecc.co.kr/,"참고 요금 평일 130,000원~210,000원 / 주말 200,000원~260,000원",130000,260000,reservation_reference,4.1,91,https://search.naver.com/search.naver?where=nexearch&query=%EC%97%90%EC%9D%B4%EC%9B%90%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,130000,210000,200000,260000,130000,260000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=134&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.650Z,teescanner
gc-68aed81d1384,양산컨트리클럽,,양산시 상북면 충렬로 687,055-379-0000,https://www.yangsancc.co.kr/,"참고 요금 평일 110,000원~140,000원 / 주말 110,000원~150,000원",110000,150000,reservation_reference,8.5,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%96%91%EC%82%B0%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,110000,140000,110000,150000,110000,150000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=143&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.650Z,teescanner
gc-e33531fed221,다이아몬드컨트리클럽,,양산시 상북면 공원로 305-391,055-392-0700,http://www.diamondcc.co.kr/,"참고 요금 평일 84,600원~130,000원 / 주말 112,800원~150,000원",84600,150000,reservation_reference,7.6,93,https://search.naver.com/search.naver?where=nexearch&query=%EB%8B%A4%EC%9D%B4%EC%95%84%EB%AA%AC%EB%93%9C%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,84600,130000,112800,150000,84600,150000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=464&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.650Z,teescanner
gc-afaf2442a07f,양산동원로얄CC,,양산시 어실로 380-45,055-389-7000,http://www.dongwonroyalcc.co.kr/,"참고 요금 평일 90,000원~120,000원 / 주말 105,000원~155,000원",90000,155000,reservation_reference,4.5,91,https://search.naver.com/search.naver?where=nexearch&query=%EC%96%91%EC%82%B0%EB%8F%99%EC%9B%90%EB%A1%9C%EC%96%84CC,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,90000,120000,105000,155000,90000,155000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=113937&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.650Z,teescanner
gc-1a979a076b10,의령친환경골프장,,의령군 의령읍 남강로 417,055-570-2888,https://의령친환경골프장.kr,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%98%EB%A0%B9%EC%B9%9C%ED%99%98%EA%B2%BD%EA%B3%A8%ED%94%84%EC%9E%A5,high,y,,,,,,,,,,0,1,0,0,,not_on_source,,2026-06-27T07:45:32.385Z,teescanner
